_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists,gold_labels
4748,924934,362405,I Love U (Antony Reale & Funky Junction Remix - Funky Junction Big Room Dub Edit) (Antony Reale & Funky Junction Remix - Funky Junction Big Room Dub Edit),Larry Tee,0,Beats of the Heart: Chase the Devil - Religious Music of the Appalachian Mountains,1983.0,,I am a Pilgrim,larry richardson,0
4754,908566,320863,Ready Or Not (Jaydee Remix),DJ Dado & Simone Jay,0,Workaholics,2011.0,Orgazmo Birth (#4.1),Monster! (SubVibe Remix),dj russ p,0
4759,687385,52100,After Mendelssohn (137 Years) / Paint It Black / Arthur's Treat / Talking World War iii Blues / 89-90-91-92,Gavin Bryars / 1/2 Japanese / Simon Jeffes / Mark Perry / Michael Nyman,0,Criminal Minds,2005.0,The Sandman (#11.17),Criminal Minds (TV Show Intro / Main Song Theme),mark mancina,0
4763,687385,648046,After Mendelssohn (137 Years) / Paint It Black / Arthur's Treat / Talking World War iii Blues / 89-90-91-92,Gavin Bryars / 1/2 Japanese / Simon Jeffes / Mark Perry / Michael Nyman,0,The Beacon,2009.0,,Wish It Now,elaine hendrix + michael wicz petrolawitcz + conrad sanguineti + angelo doc valasquez,0
4768,687385,623295,After Mendelssohn (137 Years) / Paint It Black / Arthur's Treat / Talking World War iii Blues / 89-90-91-92,Gavin Bryars / 1/2 Japanese / Simon Jeffes / Mark Perry / Michael Nyman,0,Sonny,2002.0,,Whip It,gerald v. casale + mark mothersbaugh + devo,0
4776,957728,52546,Who Love the Rain,David & Steve Gordon,0,Crossing Jordan,2001.0,The Gift of Life (#1.20),No More I Love Yous,joseph hughes + david freeman + annie lennox,0
4788,343338,12568,Honey Don't (Live),Carl Perkins,0,American Masters,1985.0,Good Rockin Tonight: The Legacy of Sun Records (#16.5),Honey Dont,carl perkins,1
4812,777557,659669,You'd Be So Nice To Come Home To,Jim Hall,1975,The Fighting Temptations,2003.0,,Come Back Home,jimmy jam + terry lewis + big jim wright + the ojays + t-bone + lil zane,0
4822,550085,554278,I'm Gonna Bring A Watermelon To My Girl Tonight,The Bonzo Dog Band,2007,Neil Diamond: Hot August Night/NYC,2009.0,,You Dont Bring Me Flowers,neil diamond   with linda press + the neil diamond band,0
4826,630122,641753,El Beso De La Vida,Manuel Carrasco,0,Tercio de quites,1951.0,,Tercio de quites,juan quintero + rafael de leÃ³n + manuel l. quiroga + the orquesta acroama,0
4831,810355,587639,Way Down Yonder In New Orleans,Ray Stevens,0,Race Street,1948.0,,Im in a Jam with Baby,ray heindorf + m.k. jerome + gale robbins,0
4858,956992,465199,One Of Those Dreams,Michael Stanley Band,1982,Hatchet II,2010.0,,Just One Fix,michael balch + al jourgensen + paul barker + bill rieflin + ministry + arrangement with warner music group film + tv licensing,0
4860,956992,588866,One Of Those Dreams,Michael Stanley Band,1982,Raising Lucy,2008.0,,In My Dreams,michael tomlinson,0
4861,621956,8671,Donde No Estas Tu,Aurora Y La Academia,0,Alegrijes y rebujos,2003.0,La fiesta,Solos Tu y Yo,alejandro abaroa + cristina abaroa + pablo aguirre + alegrijes y rebujos,0
4871,931447,593196,UK Breaks Mix,C + C Music Factory,0,Return of the Living Dead: Rave to the Grave,2005.0,,Sunshine Mix,atom smith + brad cooper + the factory,0
4878,556460,487122,Aastana Hai Yeh Kis Shah-E-Zeshan Ka,Ustad Nusrat Fateh Ali Khan,0,Ishqiya,2010.0,,Dil Toh Bacha Hai Jee,rahat fateh ali khan + vishal bhardwaj + music on t-series,0
4893,351685,406770,The Next Step Is Love,Elvis Presley,1970,Daydream Believers: The Monkees Story,2000.0,,Love Me Tender,elvis presley + ken darby   ),0
4896,351685,429442,The Next Step Is Love,Elvis Presley,1970,Elvis: #1 Hit Performances,2007.0,,Cant Help Falling In Love,george david weiss + hugo peretti + luigi creatore + elvis presley,0
4903,908749,549469,All My Money Gone,Henry Townsend,0,My Brother,2006.0,,After Youre Gone,henry creamer + turner layton + evan palazzo,0
4934,933355,239746,Wait Upon The Lord (Remastered),Paul Smith,0,The Blues,2003.0,Warming by the Devils Fire (#1.4),Lord Lord Lord,mamie smith,0
4935,942173,15155,The Leaving Of The Land Of The Midnight Sun,Black Debbath,2001,Anthony Bourdain: No Reservations,2005.0,Kansas City (#8.2),Hell of a Season,the black keys,0
4937,957938,554220,Coppelia : Act I - Czardas-Danse hongroise,Andrew Mogrelia,0,Neighbors 2: Sorority Rising,2016.0,,I OWN IT,andrew wallace + angel haze + autumn rowe + nacey,0
4968,769592,168165,La seriedad de su toque en las Seguiriyas,Diego del Gastor,0,No me la puc treure del cap,2010.0,LÃ guila negra (#1.6),La mort de na Margalida,maria del mar bonet,0
4990,581213,480663,Love Me Or Leave Me,Gregory Isaacs & Dennis Brown,1989,Ill Get By,1950.0,,You Make Me Feel So Young,josef myrow + gloria dehaven + dennis day,0
4991,581213,250807,Love Me Or Leave Me,Gregory Isaacs & Dennis Brown,1989,The Knick,2014.0,Ten Knots (#2.1),Get Well Or Jump Off,cliff martinez + gregory tripi,0
4994,581213,181975,Love Me Or Leave Me,Gregory Isaacs & Dennis Brown,1989,Pistvakt - en vintersaga,1998.0,Flytande inspektion (#1.4),Give It Up or Turnit a Loose,charles bobbitt + james brown,0
5004,925286,660540,Living In A World I Created For Myself,Jimmy Ruffin,1989,The Ford 50th Anniversary Show,1953.0,,I Cant Give You Anything but Love,jimmy mchugh,0
5011,802413,718597,All Your Love (I Miss Loving),Otis Rush,1958,We Bought a Zoo,2011.0,,All Your Love (I Miss Loving),otis rush,1
5024,908965,399505,The Best Side Of Life,Sarah Connor,2006,Cowboys & Angels,2003.0,,Price of Dub,client + sarah blackwood + kate holmes,0
5032,671415,538738,Give My Regards To Broadway,Barry Manilow,1992,Merely Players,2000.0,,My Old Dutch,barry morse,0
5034,917179,726921,As Time Goes By,Dooley Wilson,1990,Woody Allen: A Documentary,2012.0,,As Time Goes By,herman hupfeld + dooley wilson,1
5037,958143,148032,I Belong To Glasgow,Ramblin' Jack Elliott,1998,Mako Mermaids,2013.0,Surprise! (#3.6),I Just Wanna Be,chantelle defina + jack dacy + pete dacy + matt beckley + david cameron,0
5040,958143,191557,I Belong To Glasgow,Ramblin' Jack Elliott,1998,Rage,1987.0,Lanie Lane Guest Programs Rage,Another Way to Die,jack white + alicia keys,0
5045,458441,134778,Whoops Look Out Behind You (Comedy),Eric Idle,0,Late Night with Jimmy Fallon,2009.0,(#3.18),The Best Thing About Me Is You,eric bazilian + andreas carlsson + desmond child + ricky martin,0
5053,745179,253818,Way Down,Marty Stuart And His Fabulous Superlatives / Handsome Harry,2005,The Marty Stuart Show,2008.0,Music from Nashville  Volume 1: Tear the Woodpile Down (#4.16),Tear the Woodpile Down,marty stuart + the fabulous superlatives,0
5054,745179,591561,Way Down,Marty Stuart And His Fabulous Superlatives / Handsome Harry,2005,Reet  Petite  and Gone,1947.0,,I KNOW WHAT YOURE PUTTIN DOWN,louis jordan + louis jordan   with his tympany five,0
5063,696032,278245,Love Of A Lifetime,Larry Gatlin & The Gatlin Brothers Band,0,The Tonight Show with Jay Leno,1992.0,(#20.150),The Heart of Rock & Roll,johnny colla + huey lewis + the tonight show band,0
5067,958177,584894,Evil Hearted Me,Johnny Horton,0,Punisher: War Zone,2008.0,,Come See Me Tonight,stephen edwards + johnny savarino,0
5076,933622,60894,Are You Lonesome Tonight? (Digitally Remastered 04),Ray Anthony,0,Daria,1997.0,Monster (#2.6),Are You Jimmy Ray,jimmy ray,0
5091,819000,638354,I Got Lost In His Arms [from 'Annie get Your Gun'],Ethel Merman / London Festival Orchestra and Chorus / Stanley Black,0,Table for Three,2009.0,,I Found Lovin,johnny flippin / michael walker + released 1984. + the fatback band.,0
5094,819000,698125,I Got Lost In His Arms [from 'Annie get Your Gun'],Ethel Merman / London Festival Orchestra and Chorus / Stanley Black,0,To Live & Ride in L.A.,2010.0,,Microphones in the Mattress,bobby moynahan + esli sugich + ballerina black,0
5104,952277,628996,I'll Play The Blues For You,Albert King,1972,Stars in Your Eyes,1956.0,,Without You,edwin astley + albert elms + hazel astley + malcolm harvey + dorothy squires,0
5106,577503,72488,Sunshine,ARRESTED DEVELOPMENT,2006,Doctor Who,2005.0,Smith and Jones (#3.1),Sunshine,arrested development,1
5112,925523,236423,Sarah At Night,Brothers,0,The Anna Nicole Show,2002.0,Paintball (#1.11),Sarah,scott wooldridge + brian wooldridge + the wooldridge brothers,0
5117,900955,30746,M and M's #1,Magic Mike,0,Big Love,2006.0,Pilot (#1.1),Rock and Roll (The Hey Song),gary glitter + mike leander,0
5126,819069,69558,Beethoven : Theme & Variations in C major on a Waltz by Diabelli Op.120_ 'Diabelli Variations' : VIII Variation 7 - Un poco piÃ¹ allegro,Daniel Barenboim,0,Dexter,2006.0,Dress Code (#8.7),Blood Theme,daniel licht,0
5141,958447,98487,Blow Up Your TV (Spanish Pipe Dream),John Denver,1972,Glee,2009.0,Feud (#4.16),The Bitch is Back / Dress You Up,elton john + bernie taupin + andrea larusso + peggy stanziale + alex newell + blake jenner,0
5146,958370,399620,Egypt_ Egypt,The Egyptian Lover,0,Crack House,1989.0,,Egypt  Egypt,the egyptian lover,1
5155,810942,564207,People Will Say We're in Love,Gordon MacRae & Shirley Jones With Jay Blackton And His Orchestra,0,Old Natchez on the Mississippi,1939.0,,A-Hunting We Will Go,the studio orchestra,0
5168,810942,455760,People Will Say We're in Love,Gordon MacRae & Shirley Jones With Jay Blackton And His Orchestra,0,Goodbye  Mr. Chips,1969.0,,Fill the World With Love,leslie bricusse + orchestra + boys chorus,0
5172,810942,103388,People Will Say We're in Love,Gordon MacRae & Shirley Jones With Jay Blackton And His Orchestra,0,Greys Anatomy,2005.0,Six Days: Part 2 (#3.12),Love Will Tear Us Apart,ian curtis + peter hook + stephen morris + bernard sumner + susanna + the magical orchestra,0
5179,810942,677253,People Will Say We're in Love,Gordon MacRae & Shirley Jones With Jay Blackton And His Orchestra,0,The Oxford Murders,2008.0,,Orchestral Suite nÂº1 in C Major  BMW 1006:1 Overture,johann sebastian bach + felix prohaska + vienna state opera orchestra,0
5180,221124,530696,Mohammad Ka Hai Har,Sabri Brothers,0,Main Hoon Na,2004.0,,Tumse Milke Dil Ka Hai,anu malik + sonu nigam + aftab sabri,0
5182,745417,532392,Piano Concerto No. 2 in B flat Op. 83 (2008 Digital Remaster): I.       Allegro non troppo,Solomon/Issay Dobroven/Philharmonia Orchestra,0,Man on Wire,2008.0,,In The Hall Of The Mountain King,edvard grieg + philadelphia orchestra,0
5190,417738,172057,Til I Get To You,Ricky Martin,2005,One Hit Wonderland,2012.0,To Be with You by Mr. Big (#2.9),To Be With You,eric martin + david grahame + westlife,0
5191,417738,241964,Til I Get To You,Ricky Martin,2005,The Dean Martin Show,1965.0,(#6.14),You Are My Sunshine,jimmie davis + charles mitchell + dean martin + glen campbell,0
5193,417738,77934,Til I Get To You,Ricky Martin,2005,ER,1994.0,Somebody to Love (#13.3),Youre Nobody Till Somebody Loves You,james cavanaugh + russ morgan + larry stock + dean martin,0
5210,589814,382783,Rock Of Ages (Album),B.J. THOMAS,0,California Frontier,1938.0,,Rock of Ages,thomas hastings,0
5216,958458,323088,Dare Me (DJ Chus And David Penn Dubsonic Mix),Kathy Brown vs. Miami Calling,0,Yu-Gi-Oh! The Abridged Series,2006.0,Eternal Sunshine of the Spotless Mai (#2.21),People Get Up and Drive Your Funky Soul,james brown,0
