_id,ltable_business_id,rtable_id,ltable_name,ltable_address,ltable_address_num,ltable_postal_code,ltable_latitude,ltable_longitude,rtable_name,rtable_address,rtable_address_num,rtable_zipcode,rtable_latitude,rtable_longitude,gold_labels
5887,w_vkR8qzclBU15ygRc8jfQ,17501790,marsala's pizza and ristorante,421 E Main St,421.0,53589.0,42.916665,-89.215815,papa murphy's pizza,"2980 Cahill Main Ste 109, Fitchburg, WI 53711",2980.0,53711.0,43.0188,-89.4223,0
72204,jE5lfHPvsuNCJijXWaPqTw,17797215,madison club,5 E Wilson St,5.0,53703.0,43.072474,-89.380731,madison club,"5 E Wilson St, Madison, WI 53703",5.0,53703.0,43.072474,-89.380731,1
5314,sOs9goJyHT5Ggu1hTsp3kg,17501779,the great dane,2980 Cahill Main,2980.0,53711.0,43.0180908538,-89.4233251476,great dane pub & brewing,"2980 Cahill Main, Fitchburg, WI 53711",2980.0,53711.0,43.0187,-89.4223,1
38326,8-5X-aC_OKrCeOcAjVSzIA,17502986,tater's cafe and chophouse,135 W Main St,135.0,53589.0,42.916505,-89.220899,fink's cafe,"204 W Main St, Mount Horeb, WI 53572",204.0,53572.0,43.0087,-89.7406,0
61311,VYpXvGPkx2k0lZlGry3HQw,17503796,coach's club,1200 Main St,1200.0,53528.0,43.1142288,-89.6586593,mulligan's at lake mills golf club,"800 S Main St, Lake Mills, WI 53551",800.0,53551.0,43.0689211,-88.9136753,0
56614,98wHSByl7JRdrYcMuFfGeA,17503635,sjolinds chocolate house,"219 E Main St, Ste A",219.0,53572.0,43.0085249,-89.7372832,osaka house,"505 State St, Madison, WI 53703",505.0,53703.0,43.074684,-89.393861,0
50315,gsCOklDm1pbx3Tzo3W-mtw,17503380,el patron mexican grill,1303 W Main St,1303.0,53590.0,43.1793095,-89.2351404,mojo's sports pub & grill,"111 W Main St, Waunakee, WI 53597",111.0,53597.0,43.192042,-89.455413,0
59573,2RnF5hqGXd8CtGRqfTkaXA,17503734,the paoli schoolhouse shops,6857 Paoli Rd,6857.0,53508.0,42.9293242,-89.5241881,paoli cafe,"6895 Paoli Road, Belleville, WI 53508",6895.0,53508.0,42.92898,-89.52607,0
17907,Lvg2y48cv7xFUJBqoUXmvw,17502330,happy grill mexican restaurant,"2810 E Washington Ave, Ste A",2810.0,53704.0,43.102869,-89.3457212,lao laan xang restaurant,"2098 Atwood Ave, Madison, WI 53704",2098.0,53704.0,43.0928,-89.352,0
76347,tSzIHI6ioblP1WEQAQNbhw,18361614,wasabi japanese restaurant & sushi bar,449 State St,449.0,53703.0,43.0745126,-89.3933663,crandall's peruvian restaurant,"334 State Street, Madison, WI 53703",334.0,53703.0,43.0749248438,-89.3909799191,0
55885,aYjZc-3aVbPIPaJgGiUK_A,17503594,nostrano,111 S Hamilton St,111.0,53703.0,43.072631,-89.384011,nostrano,"111 S Hamilton St, Madison, WI 53703",111.0,53703.0,43.072724,-89.384084,1
9922,wbia2cGn5pUSCZGLYTu0kw,17501965,portage pi cafe & juice bar,"Graduate Madison, 601 Langdon St",601.0,53703.0,43.075514,-89.395657,badgerland bar & grill,"525 W Johnson St, Madison, WI 53703",525.0,53703.0,43.0719,-89.3944,0
43085,Syy4Gr1JrxICbiDm64go3Q,17503126,holstein kitchen,101 S Main St,101.0,53575.0,42.9262305,-89.3847435,main street kitchen,"334 E Main St, Stoughton, WI 53589",334.0,53589.0,42.9168,-89.2174,0
25052,GEL7svZLFqx9NWq3aOtz_Q,17502524,pita pit,"449 State St, Ste B/L3",449.0,53703.0,43.0745126,-89.3933663,pizza pit,"1860 E Washington Ave Ste C3, Madison, WI 53704",1860.0,53704.0,43.0915,-89.3605,0
69749,RCfpKRSP5o04gdzy7Vhnqw,17504096,jodi's bar and grill,1821 Main St,1821.0,53528.0,43.1140164634,-89.6505199,dam bar,"3 E Main St, Belleville, WI 53508",3.0,53508.0,42.859923,-89.533805,0
70757,15LVDu1_v97JEx-g97wnfA,17504136,salvatore's tomato pies,912 E Johnson St,912.0,53703.0,43.0848916371,-89.3759002537,salvatore's tomato pies (madison),"912 E Johnson St, Madison, WI 53703",912.0,53703.0,43.0848133,-89.3760907,1
32069,5_a8VF9MQ2rkNg7GR8MGfg,17502794,culver's,4700 Farwell St,4700.0,53558.0,43.0137642,-89.3021944,culver's,"4700 Farwell St, Mc Farland, WI 53558",4700.0,53558.0,43.0137,-89.3025,1
