business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,type,address_num
tGeWVgHBoAXVuogF2fxOwg,AJ's Pizzeria and Diner,,300 S Main St,Verona,WI,53593.0,42.9880198,-89.5336701,3.5,19,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'DogsAllowed: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Pizza', u'Restaurants', u'Event Planning & Services', u'Caterers']","[u'Monday 10:30-21:30', u'Tuesday 10:30-21:30', u'Wednesday 10:30-21:30', u'Thursday 10:30-21:30', u'Friday 10:30-22:30', u'Saturday 11:0-22:30', u'Sunday 11:0-21:0']",business,300
zRPAUz1Y2pF9GAKyaGdBlw,Luang Prabang,Capitol,728 State St,Madison,WI,53706.0,43.0755641,-89.3974633,4.5,20,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: False', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Food Stands', u'Restaurants', u'Thai']",,business,728
0I8kPMnD_EWzGsDU9TGPNg,Paoli Local Foods,,6895 Paoli Rd,Belleville,WI,53508.0,42.9290011,-89.5260672,4.0,12,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'NoiseLevel: quiet', u'RestaurantsAttire: casual', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True']","[u'Food', u'Restaurants', u'Cafes', u'Grocery']","[u'Monday 10:0-18:0', u'Tuesday 10:0-18:0', u'Wednesday 10:0-18:0', u'Thursday 10:0-18:0', u'Friday 10:0-18:0', u'Saturday 8:0-16:0']",business,6895
uLnPW9K1yhNpgzvodCumbQ,Gray's Tied House,,950 Kimball Ln,Verona,WI,53593.0,42.9791556,-89.5162369,3.5,102,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u""BestNights: {'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'CoatCheck: False', u'GoodForDancing: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HappyHour: True', u'HasTV: True', u""Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'Smoking: no', u'WheelchairAccessible: True', u'WiFi: free']","[u'American (New)', u'Breweries', u'Food', u'Nightlife', u'Restaurants', u'Bars', u'Beer Bar']","[u'Monday 11:0-2:0', u'Tuesday 11:0-2:0', u'Wednesday 11:0-2:0', u'Thursday 11:0-2:0', u'Friday 11:0-2:30', u'Saturday 11:0-2:30', u'Sunday 11:0-2:0']",business,950
_9oVB-ICuyxfnK8JGpiwKA,Supreme Pizza,Tenney - Lapham,912 E Johnson St,Madison,WI,53703.0,43.0848133,-89.3760907,2.5,3,0,"[u'Alcohol: none', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: False']","[u'Restaurants', u'Pizza']",,business,912
fYhGdDHq91Oz8Sgpleo-Vw,Jordandal Cookhouse,,600 W Verona Ave,Verona,WI,53593.0,42.988796,-89.545401,4.5,69,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'DogsAllowed: False', u'GoodForKids: True', u'HasTV: False', u'NoiseLevel: quiet', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}""]","[u'Restaurants', u'Gluten-Free', u'Sandwiches', u'Fast Food', u'American (Traditional)']","[u'Tuesday 11:0-20:0', u'Wednesday 11:0-20:0', u'Thursday 11:0-20:0', u'Friday 11:0-20:0', u'Saturday 8:0-15:0']",business,600
i60v66vwf1A13YqcIqGD_A,Monty's Blue Plate Diner,Williamson - Marquette,2089 Atwood Ave,Madison,WI,53704.0,43.09242,-89.3518969,4.0,401,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BYOBCorkage: yes_corkage', u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'Corkage: True', u'DogsAllowed: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Diners', u'Restaurants', u'American (Traditional)']","[u'Monday 7:0-21:0', u'Tuesday 7:0-21:0', u'Wednesday 7:0-21:0', u'Thursday 7:0-21:0', u'Friday 7:0-22:0', u'Saturday 7:30-22:0', u'Sunday 7:30-21:0']",business,2089
nJClfvVwSrr2uuo_y2wO4w,The Nile,,6119 Odana Rd,Madison,WI,53719.0,43.0530217,-89.4863743,3.5,106,1,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: free']","[u'Mediterranean', u'Restaurants']","[u'Monday 11:0-21:0', u'Tuesday 11:0-21:0', u'Wednesday 11:0-21:0', u'Thursday 11:0-21:0', u'Friday 11:0-21:0', u'Saturday 11:0-21:0', u'Sunday 12:0-21:0']",business,6119
2vDSveTk2Wyp7XoNHjK1yg,Laz Bistro and Bar,,419 E Main St,Stoughton,WI,53589.0,42.9166406,-89.215992,3.5,25,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: quiet', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Restaurants', u'Nightlife', u'American (New)', u'Bars', u'Bistros']","[u'Tuesday 11:0-14:0', u'Tuesday 17:0-21:0', u'Wednesday 11:0-14:0', u'Wednesday 17:0-21:0', u'Thursday 11:0-14:0', u'Thursday 17:0-21:0', u'Friday 11:0-14:0', u'Friday 17:0-22:0', u'Saturday 11:0-14:0', u'Saturday 17:0-22:0']",business,419
hDhQvwpLWSzSgZQSKUSOqQ,Potbelly Sandwich Shop,Capitol,564 State St,Madison,WI,53703.0,43.0748657,-89.3950143,3.5,40,1,"[u'Alcohol: none', u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}""]","[u'Soup', u'Sandwiches', u'Salad', u'Restaurants', u'Delis', u'Fast Food']","[u'Monday 10:0-23:0', u'Tuesday 10:0-23:0', u'Wednesday 10:0-23:0', u'Thursday 10:0-23:0', u'Friday 10:0-23:0', u'Saturday 8:0-23:0', u'Sunday 8:0-23:0']",business,564
DTsCHmHjqWXBCzAkg0YzAA,Chick-fil-A,Norman Acres,4212 East Washington Ave,Madison,WI,53704.0,43.1259923,-89.3113791,4.5,12,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'DriveThru: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: free']","[u'Chicken Shop', u'Restaurants', u'Fast Food']","[u'Monday 6:30-22:0', u'Tuesday 6:30-22:0', u'Wednesday 6:30-22:0', u'Thursday 6:30-22:0', u'Friday 6:30-22:0', u'Saturday 6:30-22:0']",business,4212
uoV4aDfXbRmvyHSezdn--w,Tai's Asian Bistro,,638 S Whitney Way,Madison,WI,53719.0,43.051829081,-89.4757021905,3.5,62,1,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Chinese', u'Restaurants', u'Asian Fusion']","[u'Monday 10:30-22:0', u'Tuesday 10:30-22:0', u'Wednesday 10:30-22:0', u'Thursday 10:30-22:0', u'Friday 10:30-22:30', u'Saturday 10:30-22:30', u'Sunday 12:0-21:30']",business,638
Q3B6jCQQ0KtkqFI6-Z9WCw,Milio's Sandwiches,,"6689 Odana Rd, Ste 108",Madison,WI,53719.0,43.0565316,-89.4963395,2.5,3,1,"[u'BusinessAcceptsCreditCards: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False']","[u'Restaurants', u'Sandwiches']","[u'Monday 10:0-21:0', u'Tuesday 10:0-21:0', u'Wednesday 10:0-21:0', u'Thursday 10:0-21:0', u'Friday 10:0-21:0', u'Saturday 10:0-21:0', u'Sunday 10:0-21:0']",business,6689
jz4_9phNSZZeposIeJ56Tw,Falbo Brothers Pizzeria,,300 S Main St,Verona,WI,53593.0,42.9880198,-89.5336701,3.0,7,0,,"[u'Pizza', u'Restaurants']",,business,300
p43Do6Lc9zdUMBFIVT3c0Q,Harvest Grains,South Campus,"University Of Wisconsin, 1308 W Dayton St",Madison,WI,53715.0,43.0717653,-89.4081342,3.0,5,1,"[u'BusinessAcceptsCreditCards: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTakeOut: True']","[u'Sandwiches', u'Restaurants', u'Delis']","[u'Monday 10:30-16:0', u'Tuesday 10:30-16:0', u'Wednesday 10:30-16:0', u'Thursday 10:30-16:0', u'Friday 10:30-16:0']",business,1308
krsjoEks-XF-PLKjOJW66A,Off Broadway Drafthouse,Waunona,5404 Raywood Rd,Madison,WI,53713.0,43.0468733,-89.3547473,3.5,38,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsBitcoin: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'CoatCheck: False', u'DriveThru: False', u'GoodForDancing: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HappyHour: False', u'HasTV: True', u""Music: {'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", u'NoiseLevel: loud', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'Smoking: no', u'WheelchairAccessible: True', u'WiFi: free']","[u'American (Traditional)', u'Burgers', u'Bars', u'Comfort Food', u'Pubs', u'Nightlife', u'Restaurants']","[u'Tuesday 11:0-0:0', u'Wednesday 11:0-0:0', u'Thursday 11:0-0:0', u'Friday 11:0-0:0', u'Saturday 8:0-0:0', u'Sunday 8:0-0:0']",business,5404
wj98N3Jc8uZLiEML_J566w,Punta Cana,,2705 W  Beltline Hwy,Madison,WI,53713.0,43.034577,-89.4235659,4.0,4,0,"[u'Alcohol: full_bar', u'BusinessAcceptsCreditCards: True', u'NoiseLevel: quiet']","[u'Caribbean', u'Restaurants']",,business,2705
XE97VxjZoRxV6IM05grY0g,Sizzling Hut,,404 N Main St,DeForest,WI,53532.0,43.2510066,-89.3439362,5.0,10,1,"[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Chinese', u'Szechuan', u'Restaurants']","[u'Monday 11:0-21:30', u'Tuesday 11:0-21:30', u'Wednesday 11:0-21:30', u'Thursday 11:0-21:30', u'Friday 11:0-21:30', u'Saturday 11:0-21:30', u'Sunday 16:0-21:0']",business,404
7o2ohuxAwEh11pzXxGIYAA,5th Quarter Sports Bar & Grill,,161 Horizon Dr,Verona,WI,53593.0,42.9959036,-89.524044,3.5,24,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u""BestNights: {'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'CoatCheck: False', u'GoodForDancing: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HappyHour: True', u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Bars', u'Restaurants', u'Nightlife', u'American (Traditional)', u'Sports Bars']","[u'Monday 10:0-2:0', u'Tuesday 10:0-2:0', u'Wednesday 10:0-2:0', u'Thursday 10:0-2:0', u'Friday 10:0-2:0', u'Saturday 7:0-2:0', u'Sunday 7:0-20:0']",business,161
hwjbr0Qskx_qWqx1de5gTg,Pizza Pit,,611 S Main St,De Forest,WI,53532.0,43.2414099,-89.3437115,1.5,4,0,"[u'BusinessAcceptsCreditCards: True', u'GoodForKids: True', u'NoiseLevel: average', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsTakeOut: True']","[u'Pizza', u'Restaurants']",,business,611
VbxdWrQ7WHSN7S0RUL7Pqg,Byrd's Pub and Grill,,5956 Executive Dr.,Fitchburg,WI,53719.0,43.0141871,-89.4563162,3.5,6,0,"[u'Alcohol: full_bar', u""BestNights: {'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'CoatCheck: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u""Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': True}"", u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'Smoking: outdoor', u'WheelchairAccessible: True']","[u'Nightlife', u'American (New)', u'Pubs', u'Restaurants', u'Bars']",,business,5956
MWYJl-bIxhtQ-4Kg3ENUxA,Rosati's Pizza,,6644 Mineral Point Rd,Madison,WI,53705.0,43.0614686,-89.4964192,3.5,74,1,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Restaurants', u'Event Planning & Services', u'Italian', u'Pizza', u'Caterers']","[u'Monday 10:30-22:0', u'Tuesday 10:30-22:0', u'Wednesday 10:30-22:0', u'Thursday 10:30-22:0', u'Friday 10:30-23:0', u'Saturday 10:30-23:0', u'Sunday 10:30-22:0']",business,6644
QlAPX3c0Vm2dU_w3puIAIw,Double 10 Mini Hot Pot,Bay Creek,1272 S Park St,Madison,WI,53715.0,43.0529651478,-89.396253417,4.5,76,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Asian Fusion', u'Chinese', u'Restaurants', u'Hot Pot']","[u'Monday 11:0-22:0', u'Tuesday 11:0-22:0', u'Wednesday 11:0-22:0', u'Thursday 11:0-22:0', u'Friday 11:0-22:0', u'Saturday 11:0-22:0', u'Sunday 11:0-22:0']",business,1272
EKNm59ZMMRvb8N8Cm5F8Qw,Opus Lounge,Capitol,116 King St,Madison,WI,53703.0,43.0747747704,-89.3808732434,4.0,79,1,"[u'Alcohol: full_bar', u""BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'CoatCheck: False', u'DogsAllowed: False', u'GoodForDancing: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HappyHour: True', u'HasTV: False', u""Music: {'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'Smoking: no', u'WheelchairAccessible: True', u'WiFi: free', u""Ambience: {'romantic': True, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""]","[u'American (New)', u'Bars', u'Restaurants', u'Lounges', u'Nightlife', u'Tapas/Small Plates']","[u'Monday 16:30-2:0', u'Tuesday 16:30-2:0', u'Wednesday 16:30-2:0', u'Thursday 16:30-2:0', u'Friday 16:30-2:30', u'Saturday 16:30-2:30', u'Sunday 19:0-2:0']",business,116
