R,apikey,id,name,url,location,switch_to_order_menu,cuisines,average_cost_for_two,price_range,currency,offers,thumb,user_rating,photos_url,menu_url,featured_image,has_online_delivery,is_delivering_now,deeplink,has_table_booking,events_url,establishment_types,address,locality,city,city_id,latitude,longitude,zipcode,country_id,locality_verbose,address_num
"OrderedDict([(u'res_id', 17503853)])",1719841032c7a280070d7a7a197fd150,17503853,Cocina Real,https://www.zomato.com/madison-wi/cocina-real-middleton?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'2518 Allen Blvd, Middleton, WI 53562'), (u'locality', u'Middleton'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.1019720000'), (u'longitude', u'-89.4865640000'), (u'zipcode', u'53562'), (u'country_id', 216), (u'locality_verbose', u'Middleton, Madison')])",0,Mexican,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.3'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'25')])",https://www.zomato.com/madison-wi/cocina-real-middleton/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/cocina-real-middleton/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503853,0,https://www.zomato.com/madison-wi/cocina-real-middleton/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"2518 Allen Blvd, Middleton, WI 53562",Middleton,Madison,1264,43.101972,-89.486564,53562.0,216,"Middleton, Madison",2518
"OrderedDict([(u'res_id', 17503855)])",1719841032c7a280070d7a7a197fd150,17503855,Soga,https://www.zomato.com/madison-wi/soga-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'508 State St, Madison, WI 53703'), (u'locality', u'Downtown Isthmus'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0748608000'), (u'longitude', u'-89.3937408000'), (u'zipcode', u'53703'), (u'country_id', 216), (u'locality_verbose', u'Downtown Isthmus, Madison')])",0,Asian,25,2,$,[],,"OrderedDict([(u'aggregate_rating', u'3.0'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'8')])",https://www.zomato.com/madison-wi/soga-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/soga-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503855,0,https://www.zomato.com/madison-wi/soga-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"508 State St, Madison, WI 53703",Downtown Isthmus,Madison,1264,43.0748608,-89.3937408,53703.0,216,"Downtown Isthmus, Madison",508
"OrderedDict([(u'res_id', 17503856)])",1719841032c7a280070d7a7a197fd150,17503856,Rock n Rollz,https://www.zomato.com/madison-wi/rock-n-rollz-cambridge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'275 W Main, Cambridge, WI 53523'), (u'locality', u'Cambridge'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0048710000'), (u'longitude', u'-89.0227250000'), (u'zipcode', u'53523'), (u'country_id', 216), (u'locality_verbose', u'Cambridge, Madison')])",0,Sandwich,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'0'), (u'rating_text', u'Not rated'), (u'rating_color', u'CBCBC8'), (u'votes', u'1')])",https://www.zomato.com/madison-wi/rock-n-rollz-cambridge/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/rock-n-rollz-cambridge/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503856,0,https://www.zomato.com/madison-wi/rock-n-rollz-cambridge/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"275 W Main, Cambridge, WI 53523",Cambridge,Madison,1264,43.004871,-89.022725,53523.0,216,"Cambridge, Madison",275
"OrderedDict([(u'res_id', 17503857)])",1719841032c7a280070d7a7a197fd150,17503857,Stoughton Cinema Cafe,https://www.zomato.com/madison-wi/stoughton-cinema-cafe-stoughton?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'124 West Main St, Stoughton, WI 53589'), (u'locality', u'Stoughton'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'42.9169077000'), (u'longitude', u'-89.2207744000'), (u'zipcode', u'53589'), (u'country_id', 216), (u'locality_verbose', u'Stoughton, Madison')])",0,"Desserts, Pizza, Sandwich",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.0'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'7')])",https://www.zomato.com/madison-wi/stoughton-cinema-cafe-stoughton/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/stoughton-cinema-cafe-stoughton/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503857,0,https://www.zomato.com/madison-wi/stoughton-cinema-cafe-stoughton/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"124 West Main St, Stoughton, WI 53589",Stoughton,Madison,1264,42.9169077,-89.2207744,53589.0,216,"Stoughton, Madison",124
"OrderedDict([(u'res_id', 17503858)])",1719841032c7a280070d7a7a197fd150,17503858,Gail Ambrosius Chocolatier,https://www.zomato.com/madison-wi/gail-ambrosius-chocolatier-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'2086 Atwood Ave, Madison, WI 53704'), (u'locality', u'Downtown Isthmus'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0927090000'), (u'longitude', u'-89.3523439000'), (u'zipcode', u'53704'), (u'country_id', 216), (u'locality_verbose', u'Downtown Isthmus, Madison')])",0,Desserts,25,2,$,[],,"OrderedDict([(u'aggregate_rating', u'3.0'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'6')])",https://www.zomato.com/madison-wi/gail-ambrosius-chocolatier-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/gail-ambrosius-chocolatier-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503858,0,https://www.zomato.com/madison-wi/gail-ambrosius-chocolatier-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"2086 Atwood Ave, Madison, WI 53704",Downtown Isthmus,Madison,1264,43.092709,-89.3523439,53704.0,216,"Downtown Isthmus, Madison",2086
"OrderedDict([(u'res_id', 17503860)])",1719841032c7a280070d7a7a197fd150,17503860,El Mariachi,https://www.zomato.com/madison-wi/el-mariachi-fort-atkinson?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'213 Washington St, Fort Atkinson, WI 53538'), (u'locality', u'Fort Atkinson'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'42.9305368000'), (u'longitude', u'-88.8396944000'), (u'zipcode', u'53538'), (u'country_id', 216), (u'locality_verbose', u'Fort Atkinson, Madison')])",0,Mexican,40,3,$,[],,"OrderedDict([(u'aggregate_rating', u'3.1'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'12')])",https://www.zomato.com/madison-wi/el-mariachi-fort-atkinson/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/el-mariachi-fort-atkinson/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503860,0,https://www.zomato.com/madison-wi/el-mariachi-fort-atkinson/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"213 Washington St, Fort Atkinson, WI 53538",Fort Atkinson,Madison,1264,42.9305368,-88.8396944,53538.0,216,"Fort Atkinson, Madison",213
"OrderedDict([(u'res_id', 17503861)])",1719841032c7a280070d7a7a197fd150,17503861,Legend at Bergamont,https://www.zomato.com/madison-wi/legend-at-bergamont-oregon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'Bergamont Blvd, Oregon, WI 53575'), (u'locality', u'Oregon'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'42.9213165000'), (u'longitude', u'-89.4053366000'), (u'zipcode', u'53575'), (u'country_id', 216), (u'locality_verbose', u'Oregon, Madison')])",0,American,40,3,$,[],,"OrderedDict([(u'aggregate_rating', u'0'), (u'rating_text', u'Not rated'), (u'rating_color', u'CBCBC8'), (u'votes', u'0')])",https://www.zomato.com/madison-wi/legend-at-bergamont-oregon/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/legend-at-bergamont-oregon/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503861,0,https://www.zomato.com/madison-wi/legend-at-bergamont-oregon/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"Bergamont Blvd, Oregon, WI 53575",Oregon,Madison,1264,42.9213165,-89.4053366,53575.0,216,"Oregon, Madison",53575
"OrderedDict([(u'res_id', 17503862)])",1719841032c7a280070d7a7a197fd150,17503862,Quiznos,https://www.zomato.com/madison-wi/quiznos-11-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'4000 International Ln, Madison, WI 53704'), (u'locality', u'East Side'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.1364687000'), (u'longitude', u'-89.3458084000'), (u'zipcode', u'53704'), (u'country_id', 216), (u'locality_verbose', u'East Side, Madison')])",0,"Fast Food, Sandwich",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'0'), (u'rating_text', u'Not rated'), (u'rating_color', u'CBCBC8'), (u'votes', u'1')])",https://www.zomato.com/madison-wi/quiznos-11-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/quiznos-11-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503862,0,https://www.zomato.com/madison-wi/quiznos-11-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"4000 International Ln, Madison, WI 53704",East Side,Madison,1264,43.1364687,-89.3458084,53704.0,216,"East Side, Madison",4000
"OrderedDict([(u'res_id', 17503863)])",1719841032c7a280070d7a7a197fd150,17503863,Fredrick's Supper Club,https://www.zomato.com/madison-wi/fredricks-supper-club-milton?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'118 Merchant Row, Milton, WI 53563'), (u'locality', u'Milton'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'42.7818547000'), (u'longitude', u'-88.9629829000'), (u'zipcode', u'53563'), (u'country_id', 216), (u'locality_verbose', u'Milton, Madison')])",0,"American, Seafood, Steak",40,3,$,[],,"OrderedDict([(u'aggregate_rating', u'3.0'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'9')])",https://www.zomato.com/madison-wi/fredricks-supper-club-milton/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/fredricks-supper-club-milton/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503863,0,https://www.zomato.com/madison-wi/fredricks-supper-club-milton/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"118 Merchant Row, Milton, WI 53563",Milton,Madison,1264,42.7818547,-88.9629829,53563.0,216,"Milton, Madison",118
"OrderedDict([(u'res_id', 17503864)])",1719841032c7a280070d7a7a197fd150,17503864,FIB's,https://www.zomato.com/madison-wi/fibs-mcfarland?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'US HWY 51, McFarland, WI 53558'), (u'locality', u'Mc Farland'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0071673000'), (u'longitude', u'-89.3056599000'), (u'zipcode', u'53558'), (u'country_id', 216), (u'locality_verbose', u'Mc Farland, Madison')])",0,"Italian, Sandwich",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'0'), (u'rating_text', u'Not rated'), (u'rating_color', u'CBCBC8'), (u'votes', u'1')])",https://www.zomato.com/madison-wi/fibs-mcfarland/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/fibs-mcfarland/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503864,0,https://www.zomato.com/madison-wi/fibs-mcfarland/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"US HWY 51, McFarland, WI 53558",Mc Farland,Madison,1264,43.0071673,-89.3056599,53558.0,216,"Mc Farland, Madison",51
"OrderedDict([(u'res_id', 17503866)])",1719841032c7a280070d7a7a197fd150,17503866,Karben4 brewing,https://www.zomato.com/madison-wi/karben4-brewing-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'3698 Kinsman Blvd, Madison, WI 53704'), (u'locality', u'East Side'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.1263072000'), (u'longitude', u'-89.3256514000'), (u'zipcode', u'53704'), (u'country_id', 216), (u'locality_verbose', u'East Side, Madison')])",0,Bar Food,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.3'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'20')])",https://www.zomato.com/madison-wi/karben4-brewing-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/karben4-brewing-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503866,0,https://www.zomato.com/madison-wi/karben4-brewing-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"3698 Kinsman Blvd, Madison, WI 53704",East Side,Madison,1264,43.1263072,-89.3256514,53704.0,216,"East Side, Madison",3698
"OrderedDict([(u'res_id', 17503868)])",1719841032c7a280070d7a7a197fd150,17503868,Michael's Frozen Custard,https://www.zomato.com/madison-wi/michaels-frozen-custard-2-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'3826 Atwood Ave, Madison, WI 53714'), (u'locality', u'East Side'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0851830000'), (u'longitude', u'-89.3252540000'), (u'zipcode', u'53714'), (u'country_id', 216), (u'locality_verbose', u'East Side, Madison')])",0,"American, Burger, Desserts",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.0'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'8')])",https://www.zomato.com/madison-wi/michaels-frozen-custard-2-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/michaels-frozen-custard-2-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503868,0,https://www.zomato.com/madison-wi/michaels-frozen-custard-2-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"3826 Atwood Ave, Madison, WI 53714",East Side,Madison,1264,43.085183,-89.325254,53714.0,216,"East Side, Madison",3826
"OrderedDict([(u'res_id', 17503869)])",1719841032c7a280070d7a7a197fd150,17503869,Pizza Ranch,https://www.zomato.com/madison-wi/pizza-ranch-sun-prairie?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'682 South Grand Ave, Sun Prairie, WI 53590'), (u'locality', u'Sun Prairie'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.1695212000'), (u'longitude', u'-89.2660133000'), (u'zipcode', u'53590'), (u'country_id', 216), (u'locality_verbose', u'Sun Prairie, Madison')])",0,Pizza,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.0'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'17')])",https://www.zomato.com/madison-wi/pizza-ranch-sun-prairie/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/pizza-ranch-sun-prairie/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503869,0,https://www.zomato.com/madison-wi/pizza-ranch-sun-prairie/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"682 South Grand Ave, Sun Prairie, WI 53590",Sun Prairie,Madison,1264,43.1695212,-89.2660133,53590.0,216,"Sun Prairie, Madison",682
"OrderedDict([(u'res_id', 17503870)])",1719841032c7a280070d7a7a197fd150,17503870,Dryhootch,https://www.zomato.com/madison-wi/dryhootch-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'8025 Excelsior Dr, Madison, WI 53717'), (u'locality', u'West Side'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0768820000'), (u'longitude', u'-89.5260320000'), (u'zipcode', u'53717'), (u'country_id', 216), (u'locality_verbose', u'West Side, Madison')])",0,Coffee and Tea,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'0'), (u'rating_text', u'Not rated'), (u'rating_color', u'CBCBC8'), (u'votes', u'3')])",https://www.zomato.com/madison-wi/dryhootch-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/dryhootch-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503870,0,https://www.zomato.com/madison-wi/dryhootch-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"8025 Excelsior Dr, Madison, WI 53717",West Side,Madison,1264,43.076882,-89.526032,53717.0,216,"West Side, Madison",8025
"OrderedDict([(u'res_id', 17503871)])",1719841032c7a280070d7a7a197fd150,17503871,AJ's Pizzeria and Diner,https://www.zomato.com/madison-wi/ajs-pizzeria-and-diner-verona?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'300 South Main St, Verona, WI 53593'), (u'locality', u'Verona'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'42.9880198000'), (u'longitude', u'-89.5336701000'), (u'zipcode', u'53593'), (u'country_id', 216), (u'locality_verbose', u'Verona, Madison')])",0,Pizza,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.1'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'14')])",https://www.zomato.com/madison-wi/ajs-pizzeria-and-diner-verona/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/ajs-pizzeria-and-diner-verona/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503871,0,https://www.zomato.com/madison-wi/ajs-pizzeria-and-diner-verona/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"300 South Main St, Verona, WI 53593",Verona,Madison,1264,42.9880198,-89.5336701,53593.0,216,"Verona, Madison",300
"OrderedDict([(u'res_id', 17503872)])",1719841032c7a280070d7a7a197fd150,17503872,Menchie's Frozen Yogurt,https://www.zomato.com/madison-wi/menchies-frozen-yogurt-middleton?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'6712 Frank Lloyd Wright Ave, Middleton, WI 53562'), (u'locality', u'Middleton'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.1067740000'), (u'longitude', u'-89.4977379000'), (u'zipcode', u'53562'), (u'country_id', 216), (u'locality_verbose', u'Middleton, Madison')])",0,Desserts,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.0'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'10')])",https://www.zomato.com/madison-wi/menchies-frozen-yogurt-middleton/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/menchies-frozen-yogurt-middleton/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503872,0,https://www.zomato.com/madison-wi/menchies-frozen-yogurt-middleton/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"6712 Frank Lloyd Wright Ave, Middleton, WI 53562",Middleton,Madison,1264,43.106774,-89.4977379,53562.0,216,"Middleton, Madison",6712
"OrderedDict([(u'res_id', 17503873)])",1719841032c7a280070d7a7a197fd150,17503873,Which Wich,https://www.zomato.com/madison-wi/which-wich-middleton?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'2177 Deming Way, Middleton, WI 53562'), (u'locality', u'Middleton'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0976052000'), (u'longitude', u'-89.5234313000'), (u'zipcode', u'53562'), (u'country_id', 216), (u'locality_verbose', u'Middleton, Madison')])",0,Sandwich,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.2'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'18')])",https://www.zomato.com/madison-wi/which-wich-middleton/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/which-wich-middleton/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503873,0,https://www.zomato.com/madison-wi/which-wich-middleton/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"2177 Deming Way, Middleton, WI 53562",Middleton,Madison,1264,43.0976052,-89.5234313,53562.0,216,"Middleton, Madison",2177
"OrderedDict([(u'res_id', 17503876)])",1719841032c7a280070d7a7a197fd150,17503876,True Brew Espresso Bar,https://www.zomato.com/madison-wi/true-brew-espresso-bar-fort-atkinson?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'736 Madison Ave, Fort Atkinson, WI 53538'), (u'locality', u'Fort Atkinson'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'42.9337648000'), (u'longitude', u'-88.8466898000'), (u'zipcode', u'53538'), (u'country_id', 216), (u'locality_verbose', u'Fort Atkinson, Madison')])",0,Coffee and Tea,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'2.9'), (u'rating_text', u'Average'), (u'rating_color', u'FFBA00'), (u'votes', u'4')])",https://www.zomato.com/madison-wi/true-brew-espresso-bar-fort-atkinson/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/true-brew-espresso-bar-fort-atkinson/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503876,0,https://www.zomato.com/madison-wi/true-brew-espresso-bar-fort-atkinson/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"736 Madison Ave, Fort Atkinson, WI 53538",Fort Atkinson,Madison,1264,42.9337648,-88.8466898,53538.0,216,"Fort Atkinson, Madison",736
"OrderedDict([(u'res_id', 17503877)])",1719841032c7a280070d7a7a197fd150,17503877,Cucos Mexican restaurant,https://www.zomato.com/madison-wi/cucos-mexican-restaurant-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'4426 Buckeye Rd, Madison, WI 53716'), (u'locality', u'East Side'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0748622000'), (u'longitude', u'-89.3173259000'), (u'zipcode', u'53716'), (u'country_id', 216), (u'locality_verbose', u'East Side, Madison')])",0,Mexican,25,2,$,[],,"OrderedDict([(u'aggregate_rating', u'3.2'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'17')])",https://www.zomato.com/madison-wi/cucos-mexican-restaurant-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/cucos-mexican-restaurant-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503877,0,https://www.zomato.com/madison-wi/cucos-mexican-restaurant-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"4426 Buckeye Rd, Madison, WI 53716",East Side,Madison,1264,43.0748622,-89.3173259,53716.0,216,"East Side, Madison",4426
"OrderedDict([(u'res_id', 17503878)])",1719841032c7a280070d7a7a197fd150,17503878,Falbo Bros. Pizzeria,https://www.zomato.com/madison-wi/falbo-bros-pizzeria-1-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'1207 N Sherman Ave, Madison, WI 53704'), (u'locality', u'East Side'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.1129082000'), (u'longitude', u'-89.3637699000'), (u'zipcode', u'53704'), (u'country_id', 216), (u'locality_verbose', u'East Side, Madison')])",0,"Pizza, Sandwich",0,1,$,[],,"OrderedDict([(u'aggregate_rating', u'2.9'), (u'rating_text', u'Average'), (u'rating_color', u'FFBA00'), (u'votes', u'7')])",https://www.zomato.com/madison-wi/falbo-bros-pizzeria-1-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/falbo-bros-pizzeria-1-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503878,0,https://www.zomato.com/madison-wi/falbo-bros-pizzeria-1-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"1207 N Sherman Ave, Madison, WI 53704",East Side,Madison,1264,43.1129082,-89.3637699,53704.0,216,"East Side, Madison",1207
